variavel,coef,pvalor,ticker,r2
ibc_var_lag,1.1201876799731907,0.34411000075908604,ANIM3,0.22254597171588186
var_dolar_lag,-2.1076287747101716,9.733064046137652e-05,ANIM3,0.22254597171588186
const,-0.009860685468480752,0.45258740010276033,APER3,0.25589449880343096
delta_ipca_lag,0.019592784734116006,0.6400881975705747,APER3,0.25589449880343096
delta_selic_lag,-0.06548510865451024,0.07719355863128777,APER3,0.25589449880343096
ibc_var_lag,-2.012492280786362,0.02348831844424977,APER3,0.25589449880343096
var_dolar_lag,-1.7624061927521757,3.1288088972723054e-06,APER3,0.25589449880343096
const,-0.01355242755670396,0.637042822509568,ARML3,0.3754102967996652
delta_ipca_lag,-0.054734365122316476,0.48653261587857977,ARML3,0.3754102967996652
delta_selic_lag,0.04785538724121849,0.5066182211813302,ARML3,0.3754102967996652
ibc_var_lag,-8.514386556435156,0.007415344625319575,ARML3,0.3754102967996652
var_dolar_lag,2.1534890375436957,0.12657129753897406,ARML3,0.3754102967996652
const,0.0010831030613253022,0.975274411621704,ARND3,0.41952513337490016
delta_ipca_lag,-0.20548802537245048,0.025233203262521188,ARND3,0.41952513337490016
delta_selic_lag,-0.15439467502065826,0.040832862709332944,ARND3,0.41952513337490016
ibc_var_lag,6.1592226994740775,0.10507719998229165,ARND3,0.41952513337490016
var_dolar_lag,1.560338029180212,0.2572179915566369,ARND3,0.41952513337490016
const,-0.019467869801457222,0.39789486696060317,ARTR3,0.2826529114956585
delta_ipca_lag,0.06392985796795389,0.3625245280766689,ARTR3,0.2826529114956585
delta_selic_lag,0.014219178531945232,0.8860266860403636,ARTR3,0.2826529114956585
ibc_var_lag,-3.2645700153975956,0.12920913371102877,ARTR3,0.2826529114956585
var_dolar_lag,-0.26970709556765626,0.4412106670073248,ARTR3,0.2826529114956585
const,-0.038201479397375185,0.08274641752499974,ASAI3,0.3490758706101218
delta_ipca_lag,0.06480523130662792,0.2407189550887355,ASAI3,0.3490758706101218
delta_selic_lag,0.05783701874112537,0.21358409181510896,ASAI3,0.3490758706101218
ibc_var_lag,5.068893413578483,0.031053022618136788,ASAI3,0.3490758706101218
var_dolar_lag,-1.1192766282555096,0.3013680339724412,ASAI3,0.3490758706101218
const,-0.004014895361294036,0.7570109737162933,AURE3,0.23975482142303617
delta_ipca_lag,-0.05065323700885403,0.14546188817807765,AURE3,0.23975482142303617
